,word,category,institution,n,date,tf,idf,tf_idf
108,widerange,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
109,research,Learnings,Howard G. Buffet Foundation,6,1/16/2024,0.004175365,0.287682072,0.001201178
110,global,Programs,Howard G. Buffet Foundation,3,1/16/2024,0.004016064,0.287682072,0.00115535
111,chances,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,0.693147181,0.000964714
112,condition,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,0.693147181,0.000964714
113,national,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,0.693147181,0.000964714
114,provide,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,0.693147181,0.000964714
115,taking,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,0.693147181,0.000964714
116,virunga,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,0.693147181,0.000964714
117,actions,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
118,adequate,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
119,affect,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
120,aggregate,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
121,alarming,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
122,americans,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
123,amount,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
124,arable,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
125,audiences,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
126,balancing,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
127,began,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
128,billion,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
129,billions,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
130,borlaug,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
131,break,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
132,capture,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
133,captures,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
134,cartel,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
135,cartels,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
136,century,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
137,challenge,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
138,choose,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
139,common,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
140,conflicts,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
141,confront,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
142,congress,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
143,construct,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
144,continue,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
145,convey,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
146,covering,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
147,creates,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
148,creating,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
149,creative,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
150,crossings,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
151,crucial,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
152,cultures,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
153,daily,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
154,databook,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
155,debate,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
156,decades,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
157,decreased,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
158,deserts,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
159,devoted,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
160,discuss,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
161,diverse,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
162,dozen,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
163,drive,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
164,early,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
165,economies,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
166,effects,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
167,enduring,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
168,enhanced,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
169,equitably,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
170,essay,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
171,essential,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
172,european,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
173,evolved,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
174,exist,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
175,existence,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
176,explore,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
177,expressed,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
178,farmed,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
179,father,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
180,features,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
181,field,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
182,fighting,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
183,forests,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
184,founding,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
185,gained,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
186,galleries,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
187,globe,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
188,granted,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
189,grounded,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
190,grown,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
191,habitat,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
192,happen,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
193,hardship,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
194,health,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
195,healthy,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
196,highyield,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
197,hopeful,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
198,ignore,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
199,impacting,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
200,implied,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
201,intact,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
202,interact,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
203,irregular,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
204,lands,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
205,latitudes,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
206,laureate,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
207,leader,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
208,learned,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
209,learning,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
210,leaving,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
211,levels,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
212,located,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
213,longest,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
214,longterm,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
215,magazine,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
216,makes,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
217,managed,Learnings,Howard G. Buffet Foundation,1,1/16/2024,0.000695894,1.386294361,0.000964714
