,cat,word,n,date,institution,tf,idf,tf_idf
3866,Learnings,nthan,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3867,Learnings,nunderstand,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3868,Learnings,nwill,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3869,Learnings,nyamindi,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3870,Learnings,obligations,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3871,Learnings,occasionally,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3872,Learnings,onion,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3873,Learnings,othaya,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3874,Learnings,partially,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3875,Learnings,ph,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3876,Learnings,pipeline,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3877,Learnings,plants,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3878,Learnings,practicing,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3879,Learnings,predominantly,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3880,Learnings,premiums,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3881,Learnings,prime,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3882,Learnings,privacy,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3883,Learnings,progression,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3884,Learnings,prolonged,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3885,Learnings,promise,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3886,Learnings,properties,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3887,Learnings,publishing,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3888,Learnings,quarterly,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3889,Learnings,rcts,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3890,Learnings,recession,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3891,Learnings,references,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3892,Learnings,refrigerator,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3893,Learnings,remainder,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3894,Learnings,remittances,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3895,Learnings,repair,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3896,Learnings,repay,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3897,Learnings,replacement,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3898,Learnings,restructuring,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3899,Learnings,rocks,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3900,Learnings,rosenberg,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3901,Learnings,runyenjes,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3902,Learnings,scheduled,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3903,Learnings,serving,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3904,Learnings,settlements,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3905,Learnings,shaded,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3906,Learnings,shares,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3907,Learnings,shortly,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3908,Learnings,shs,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3909,Learnings,signing,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3910,Learnings,simultaneously,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3911,Learnings,siraj,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3912,Learnings,smooth,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3913,Learnings,spanning,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3914,Learnings,staffed,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3915,Learnings,stock,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3916,Learnings,stream,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3917,Learnings,street,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3918,Learnings,stress,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3919,Learnings,strip,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3920,Learnings,structuring,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3921,Learnings,struggle,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3922,Learnings,stuart,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3923,Learnings,suitability,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3924,Learnings,tanks,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3925,Learnings,tending,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3926,Learnings,tent,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3927,Learnings,thousands,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3928,Learnings,timeframe,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3929,Learnings,tomato,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3930,Learnings,tomatoes,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3931,Learnings,tracker,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3932,Learnings,tracts,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3933,Learnings,transformed,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3934,Learnings,tropical,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3935,Learnings,trustee,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3936,Learnings,ttc,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3937,Learnings,unexpected,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3938,Learnings,unfavourable,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3939,Learnings,unsecured,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3940,Learnings,urgent,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3941,Learnings,ursus,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3942,Learnings,valid,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3943,Learnings,variability,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3944,Learnings,vertisols,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3945,Learnings,videos,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3946,Learnings,voting,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3947,Learnings,weeding,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3948,Learnings,wra,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3949,Learnings,zaidi,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3950,Learnings,σc,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3951,Learnings,𝑉,6,1/16/2024,IKEA Foundation ,4.60196810836101e-05,1.098612289,5.05577871590414e-05
3952,Grants,absolute,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3953,Grants,accredited,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3954,Grants,activity,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3955,Grants,adequate,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3956,Grants,advocate,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3957,Grants,affected,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3958,Grants,agencies,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3959,Grants,analytical,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3960,Grants,answered,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3961,Grants,area,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3962,Grants,assessing,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3963,Grants,awarded,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3964,Grants,bank,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3965,Grants,boundary,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3966,Grants,carry,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3967,Grants,catalytic,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3968,Grants,challenging,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3969,Grants,characteristics,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3970,Grants,claim,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3971,Grants,coalitions,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3972,Grants,comparison,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3973,Grants,complex,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3974,Grants,confirmed,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3975,Grants,connect,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3976,Grants,consists,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3977,Grants,continued,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3978,Grants,coordinated,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3979,Grants,coordinating,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3980,Grants,cop,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3981,Grants,degrees,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3982,Grants,depending,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3983,Grants,detailed,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3984,Grants,developments,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3985,Grants,diffusion,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3986,Grants,disclosure,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3987,Grants,diverse,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3988,Grants,draft,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3989,Grants,earn,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3990,Grants,earned,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3991,Grants,easier,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3992,Grants,edge,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3993,Grants,entire,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3994,Grants,entities,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3995,Grants,evaluate,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3996,Grants,examine,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3997,Grants,examples,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3998,Grants,exchange,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
3999,Grants,expert,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4000,Grants,experts,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4001,Grants,explained,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4002,Grants,fair,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4003,Grants,farmer,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4004,Grants,february,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4005,Grants,finally,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4006,Grants,finance,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4007,Grants,focusing,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4008,Grants,formal,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4009,Grants,gained,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4010,Grants,generate,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4011,Grants,harvest,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4012,Grants,highlight,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4013,Grants,highlights,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4014,Grants,increases,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4015,Grants,interested,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4016,Grants,iv,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4017,Grants,kpi,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4018,Grants,land,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4019,Grants,lists,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4020,Grants,livelihood,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4021,Grants,mainstreamed,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4022,Grants,managed,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4023,Grants,match,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4024,Grants,maximum,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4025,Grants,measured,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4026,Grants,mentorship,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4027,Grants,mobility,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4028,Grants,motivated,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4029,Grants,narrative,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4030,Grants,navigate,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4031,Grants,nmore,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4032,Grants,nstrategic,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4033,Grants,nthrough,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4034,Grants,nunderstanding,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4035,Grants,objective,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4036,Grants,oecd,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4037,Grants,offices,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4038,Grants,operate,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4039,Grants,operational,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4040,Grants,option,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4041,Grants,partly,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4042,Grants,pathways,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4043,Grants,perceive,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4044,Grants,percent,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4045,Grants,percentage,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4046,Grants,planned,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4047,Grants,policymakers,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4048,Grants,poorly,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4049,Grants,population,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4050,Grants,ppas,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4051,Grants,presented,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4052,Grants,profiled,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4053,Grants,profitable,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4054,Grants,purchases,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4055,Grants,raising,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4056,Grants,rating,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4057,Grants,real,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4058,Grants,recognized,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4059,Grants,recruit,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4060,Grants,recruited,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4061,Grants,relate,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4062,Grants,relating,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4063,Grants,representatives,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4064,Grants,rethink,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4065,Grants,revenue,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4066,Grants,risks,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4067,Grants,scared,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4068,Grants,sectoral,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4069,Grants,sharing,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4070,Grants,shifted,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4071,Grants,sites,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4072,Grants,sized,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4073,Grants,solar,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4074,Grants,sourcing,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4075,Grants,speak,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4076,Grants,steady,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4077,Grants,stop,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4078,Grants,structural,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4079,Grants,student,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4080,Grants,supplier,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4081,Grants,switching,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4082,Grants,tested,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4083,Grants,thin,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4084,Grants,thought,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4085,Grants,transport,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4086,Grants,understood,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4087,Grants,universities,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4088,Grants,unknown,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4089,Grants,versus,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4090,Grants,viewed,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4091,Grants,wider,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4092,Grants,workshops,5,1/16/2024,IKEA Foundation ,0.000124033,0.405465108,5.02908697296294e-05
4093,Learnings,agencies,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4094,Learnings,buying,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4095,Learnings,clean,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4096,Learnings,collective,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4097,Learnings,compare,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4098,Learnings,component,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4099,Learnings,credibility,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4100,Learnings,customer,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4101,Learnings,describes,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4102,Learnings,earlier,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4103,Learnings,enhance,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4104,Learnings,europe,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4105,Learnings,expect,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4106,Learnings,fixed,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4107,Learnings,focusing,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4108,Learnings,foundations,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4109,Learnings,ground,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4110,Learnings,guide,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4111,Learnings,hire,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4112,Learnings,hold,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4113,Learnings,joint,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4114,Learnings,launched,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4115,Learnings,maintenance,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4116,Learnings,nopportunities,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4117,Learnings,procurement,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4118,Learnings,published,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
4119,Learnings,recall,16,1/16/2024,IKEA Foundation ,0.000122719,0.405465108,4.97583332417846e-05
